TITLE,DESCRIPTION,PRICE,CURRENCY_CODE,QUANTITY,TAGS,MATERIALS,IMAGE1,IMAGE2,IMAGE3,IMAGE4,IMAGE5,IMAGE6,IMAGE7,IMAGE8,IMAGE9,IMAGE10,"VARIATION 1 TYPE","VARIATION 1 NAME","VARIATION 1 VALUES","VARIATION 2 TYPE","VARIATION 2 NAME","VARIATION 2 VALUES",SKU
"Japanese Maple 'Scarlet Princess' Acer palmatum dissectum Live Grafted Tree Dwarf Weeping Laceleaf Red Leaves---Stunning!!","WE CANNOT SHIP TO THE FOLLOWING STATES DUE TO SHIPPING RESTRICTIONS: CALIFORNIA, OREGON, WASHINGTON, ARIZONA, ALASKA, HAWAII, IDAHO AND NEVADA
**WE CANNOT SHIP TO P.O. BOXES!!**
SECOND PICTURE IS A REPRESENTATION OF THE PLANT YOU WILL RECEIVE.
***ITEMS ARE TAPED IN THE BOX FOR SECURE SHIPPING. PLEASE BE CAREFUL TO REMOVE TAPE FIRST BEFORE REMOVING PLANT(S)***

This listing is for 1 live grafted plant that is 8"" - 10"" tall. This grafted cultivar is an exceptional, super-dwarf laceleaf Japanese maple that redefines compact garden design. The 'daughter"" of the Crimson Queen it inherits her mother's best traits but stays roughly half the size. Because of its petite footprint and striking texture, 'Scarlet Princess' is a premier choice for container gardening, patio accents, rock gardens, small conifer beds, and bonsai.

Spring: Flushes out early with striking, vibrant pinkish-red to bright orange-red tones. 
 Summer: Matures into a rich, deep bronze-red or burgundy. It stays impressively heat-tolerant, and new bright red leaves continue to pop on the tips all summer long.  
Fall: True to its name, it wraps up the season with a brilliant, glowing display of fiery scarlet-red.

Growth Habit: A tightly mounding, dense, and weeping habit. It often starts out with slightly ascending branches before gracefully cascading down, creating a compact ball or structural umbrella shape.  
Size at Maturity: Extremely slow-growing. It generally reaches only 2 to 3 feet tall and wide in 10 years, making it arguably the smallest red laceleaf variety in existence.

Common Name: 'Scarlet Princess' Japanese Maple
Botanical Name: Acer palmatum dissectum
Hardiness Zones: 5 - 9
Bloom Time: N/A
Sunlight: Morning sun/Afternoon Shade
Soil Requirements: Moist, well drained soil
Mature Size: 2' to 3' tall and wide
Bloom Color: N/A
Deciduous or Evergreen: Deciduous",32.95,USD,3,"small_space,bonsai_tree,container_plant,fairy_garden,compact_form,dramatic_leaf_color,Spring_color,Fall_color,fine_textured_leaves,rock_garden,accent_plant,specimen_tree,weeping_tree","plant,soil,poly bag",https://i.etsystatic.com/20088520/r/il/2ce1f7/5407510470/il_fullxfull.5407510470_feh5.jpg,https://i.etsystatic.com/20088520/r/il/a8c38e/8156490650/il_fullxfull.8156490650_1hax.jpg,https://i.etsystatic.com/20088520/r/il/d104c4/5455652977/il_fullxfull.5455652977_9b7g.jpg,,,,,,,,,,,,,,
"Japanese Maple 'Strawberry Spring' Acer palmatum Live Grafted Tree Pink Green Reticulated Leaves---Gorgeous!!","WE CANNOT SHIP TO THE FOLLOWING STATES DUE TO SHIPPING RESTRICTIONS: CALIFORNIA, OREGON, WASHINGTON, ARIZONA, ALASKA, HAWAII, IDAHO AND NEVADA
**WE CANNOT SHIP TO P.O. BOXES!!**
SECOND PICTURE IS A REPRESENTATION OF THE PLANT YOU WILL RECEIVE.
***ITEMS ARE TAPED IN THE BOX FOR SECURE SHIPPING. PLEASE BE CAREFUL TO REMOVE TAPE FIRST BEFORE REMOVING PLANT(S)***

This listing is for 1 live grafted tree that is 8"" - 10"" tall. This grafted tree is a relatively new and highly sought-after reticulated Japanese maple cultivar, it belongs to what collectors often call the ""New Ghost"" lineage. It grows in an upright and moderately compact habit.

Spring: Leaves emerge a bright strawberry or salmony pink with a creamy backdrop. Prominent, dark green veins map intricately across the surface, creating a striking ""reticulated"" (webbed) look.  
Summer: The intense pink tones gradually transition to a soft, creamy white or light green, though flush new growth in summer will often bring back splashes of that bright pink against the darker mature leaves.  
Fall: The tree puts on a vibrant finale, turning a rich mix of golden yellows, brilliant oranges, and deep rusty reds.

Because of its unique, delicate variegation, 'Strawberry Spring' requires intentional placement to avoid leaf scorch:  
Sunlight: Thrives best with morning sun and afternoon shade. Protection from the intense afternoon sun is critical to preserving the bright pink tones and preventing the creamy edges from burning, especially in hot or southern climates. 
Soil & Water: Prefers moist, well-draining, slightly acidic soil. Consistent watering is necessary while the tree establishes its root system. It does not tolerate waterlogged, soggy roots.  
Landscape Use: Due to its compact size, it makes an excellent focal point for smaller gardens, rock gardens, or as a spectacular specimen plant in large containers.  

Common Name: 'Strawberry Spring' Japanese Maple
Botanical Name: Acer palmatum
Hardiness Zones: 5 - 9
Bloom Time: N/A
Sunlight: Morning sun/Afternoon shade
Soil Requirements: Moist, well drained soil
Mature Size: 6' to 8' tall and 4' to 6' wide 
Bloom Color: N/A
Deciduous or Evergreen: Deciduous",32.95,USD,2,"Japanese_Maples,easy_to_grow,low_maintenance,unique_leaves,dramatic_leaf_color,brilliant_Fall_color,red_Fall_leaves,orange_Fall_leaves,reticulated_leaves,small_garden_space,rock_garden,ornamental_tree,specimen_tree","plant,soil,pot",https://i.etsystatic.com/20088520/r/il/69f17e/7094227977/il_fullxfull.7094227977_rjz6.jpg,https://i.etsystatic.com/20088520/r/il/760bc9/8156462920/il_fullxfull.8156462920_94vz.jpg,https://i.etsystatic.com/20088520/r/il/051fbd/7046258982/il_fullxfull.7046258982_l7nj.jpg,https://i.etsystatic.com/20088520/r/il/ced5e8/7046261148/il_fullxfull.7046261148_5quc.jpg,,,,,,,,,,,,,
"Dwarf Korean Lilac 'Palibin' Syringa meyeri Live Plant Fragrant Light Purple Flowers---Beautiful!!","WE CANNOT SHIP TO THE FOLLOWING STATES DUE TO SHIPPING RESTRICTIONS: CALIFORNIA, OREGON, WASHINGTON, ARIZONA, ALASKA, HAWAII, IDAHO AND NEVADA!!
***WE CANNOT SHIP TO P.O. BOXES***
SECOND PICTURE IS A REPRESENTATION OF THE PLANT YOU WILL RECEIVE.
***ITEMS ARE TAPED IN THE BOX FOR SECURE SHIPPING. PLEASE BE CAREFUL TO REMOVE TAPE FIRST BEFORE REMOVING PLANT(S)***

This listing is for 1 live plant that is 6"" - 10"" tall and multi-branched.  This beautiful plant is a dwarf spreading variety that has reddish purple buds that open into light purple fragrant and showy flowers in mid Spring. These make a great informal hedge when planted in groups and is perfect for a cutting garden!

Common Name: 'Palibin' Dwarf Korean Lilac
Botanical Name: Syringa meyeri
Hardiness Zones: 3 - 7
Bloom Time: Spring
Sunlight: Full sun or part sun
Soil Requirements: Moist, well drained soil
Mature Size: 4' to 6' tall and 5' to 7' wide
Bloom Color: Light purple
Deciduous or Evergreen: Deciduous",24.85,USD,6,"long_bloom_time,cut_flower,cottage_garden,repeat_flowers,mass_planting,cutting_garden,urban_garden,fragrant_flowers,showy_flowers,rustic_garden,easy_to_grow,attracts_pollinators,informal_hedge","plant,soil,poly bag",https://i.etsystatic.com/20088520/r/il/310e48/3881737466/il_fullxfull.3881737466_tgey.jpg,https://i.etsystatic.com/20088520/r/il/f756e6/7881834820/il_fullxfull.7881834820_ti8e.jpg,https://i.etsystatic.com/20088520/r/il/cdf3e7/5731286464/il_fullxfull.5731286464_m4j2.jpg,,,,,,,,,,,,,,
"Rhododendron 'Milky Way' Live Plant Evergreen Shrub White Flower Clusters---Gorgeous!!","WE CANNOT SHIP TO THE FOLLOWING STATES DUE TO SHIPPING RESTRICTIONS: CALIFORNIA, OREGON, WASHINGTON, ARIZONA, ALASKA, HAWAII, IDAHO AND NEVADA
**WE CANNOT SHIP TO P.O. BOXES!!**
SECOND PICTURE IS A REPRESENTATION OF THE PLANT YOU WILL RECEIVE.
***ITEMS ARE TAPED IN THE BOX FOR SECURE SHIPPING. PLEASE BE CAREFUL TO REMOVE TAPE FIRST BEFORE REMOVING PLANT(S)***

This listing is for 1 live plant that is 6"" - 8"" tall and growing! This broadleaf evergreen Rhodie variety is a real looker! In Spring, they are covered with beautiful trumpet shaped flower clusters that are white in color! The flower colors make a great contrast against the glossy green leaves! This is a very cold hardy variety! Since it's an evergreen, you get year round visual interest!!

Common Name: 'Milky Way' Rhododendron
Botanical Name: Rhododendron diversipilosum
Hardiness Zones: 3 - 9
Bloom Time: Mid Spring or early Summer
Sunlight: Full sun/part shade
Soil Requirements: Moist, well drained soil
Mature Size: 3' tall and 4' wide
Bloom Color: White
Evergreen or Deciduous: Evergreen",24.9,USD,3,"evergreen_shrub,showy_flowers,hummingbirds_love,attracts_pollinators,easy_to_grow,low_maintenance,small_garden_space,woodland_garden,broadleaf_shrub,dense_shrub,benefits_birds,disease_resistant,flowering_hedge","plant,soil,poly bag",https://i.etsystatic.com/20088520/r/il/257d05/8024359050/il_fullxfull.8024359050_keu8.jpg,https://i.etsystatic.com/20088520/r/il/8192e6/8024350202/il_fullxfull.8024350202_p8f1.jpg,https://i.etsystatic.com/20088520/r/il/3ba4fa/8024361492/il_fullxfull.8024361492_cpek.jpg,,,,,,,,,,,,,,
"Arborose Florentina Climbing Rose 1 year Live Plant: Fragrant Bright Red Flowers","WE CANNOT SHIP TO THE FOLLOWING STATES DUE TO SHIPPING RESTRICTIONS: CALIFORNIA, OREGON, WASHINGTON, ARIZONA, ALASKA, HAWAII, IDAHO AND NEVADA
**WE CANNOT SHIP TO P.O. BOXES!!**
SECOND PICTURE IS A REPRESENTATION OF THE PLANT YOU WILL RECEIVE.
***ITEMS ARE TAPED IN THE BOX FOR SECURE SHIPPING. PLEASE BE CAREFUL TO REMOVE TAPE FIRST BEFORE REMOVING PLANT(S)***

**Not shipped in a pot, but the rootball is placed in a polybag and sealed. This will keep the roots moist!**

This listing is for 1 live plant that is 8"" - 12"" tall and growing quickly! This is another beautiful climbing Rose that is very robust and winter-hardy! In Spring, it starts blooming with moderately fragrant flowers that are bright red! It also blooms continuously through Summer and well into Fall! It is mostly used as a climbing arbors, trellis, fences and pergolas. 

Common Name: 'Arborose Florentina' Climbing Rose
Botanical Name: Rosa 'KORtrameilo' PP 24,196
Hardiness Zones: 5 - 9
Bloom Time: Spring through Fall
Sunlight: Full sun
Soil Requirements: Moist, well drained soil
Mature Size: 7' tall and 3' to 4' wide
Bloom Color: Bright red
Evergreen or Deciduous: Deciduous",32.9,USD,8,"continuous_blooms,reblooming_rose,showy_flowers,cut_flowers,repeat_bloomer,heirloom_rose,large_flowers,flowering_hedge,medium_climber,fast_growing,fragrant,arbor_rose,full_sun",,https://i.etsystatic.com/20088520/r/il/096eed/8000983218/il_fullxfull.8000983218_smqy.jpg,https://i.etsystatic.com/20088520/r/il/83fcea/8000951854/il_fullxfull.8000951854_cbmu.jpg,https://i.etsystatic.com/20088520/r/il/b746fd/8000984558/il_fullxfull.8000984558_gdxj.jpg,,,,,,,,,,,,,,
"Beautyberry 'Early Amethyst' Callicarpa dichotoma Live Plant Ornamental Shrub Purple Berries---Gorgeous!!","WE CANNOT SHIP TO THE FOLLOWING STATES DUE TO SHIPPING RESTRICTIONS: CALIFORNIA, OREGON, WASHINGTON, ARIZONA, ALASKA, HAWAII, IDAHO AND NEVADA
**WE CANNOT SHIP TO P.O. BOXES!!**
SECOND PICTURE IS A REPRESENTATION OF THE PLANT YOU WILL RECEIVE.
***ITEMS ARE TAPED IN THE BOX FOR SECURE SHIPPING. PLEASE BE CAREFUL TO REMOVE TAPE FIRST BEFORE REMOVING PLANT(S)***

This listing is for 1 live plant that is 8""- 12"" tall and growing! This is a great ornamental shrub that your birds will thank you for! In Summer, it has tons of small lavender flowers that line the arching branches! The flowers turn into green berries that ripen to a beautiful shade of purple that really stands out against the leaves! As the name suggests, this variety ripens earlier than other Beautyberries for a quicker punch of color!!

Common Name: 'Early Amethyst' Beautyberry
Botanical Name: Callicarpa dichotoma
Hardiness Zones: 5 - 8
Bloom Time: Summer
Sunlight: Full sun
Soil Requirements: Moist, well drained soil
Mature Size: 3' to 4' tall and 4' to 5' wide
Bloom Color: Lavender flowers turn into purple berries
Deciduous or Evergreen: Deciduous",23.85,USD,3,"ornamental_shrub,easy_to_grow,low_maintenance,showy_berries,attracts_birds,food_source,specimen_plant,adds_color_to_garden,drought_tolerant,deer_resistant,mixed_shrub_border,informal_hedge,container_plant","plant,soil,poly bag",https://i.etsystatic.com/20088520/r/il/7698fd/6392105637/il_fullxfull.6392105637_dep3.jpg,https://i.etsystatic.com/20088520/r/il/c6abb7/8047149151/il_fullxfull.8047149151_sjl6.jpg,https://i.etsystatic.com/20088520/r/il/53b97d/6344032212/il_fullxfull.6344032212_22dw.jpg,,,,,,,,,,,,,,
"Mountain Laurel 'Minuet' Kalmia latifolia Live Plant Evergreen Shrub Pink Buds White & Maroon Flowers---Stunning!!","WE CANNOT SHIP TO THE FOLLOWING STATES DUE TO SHIPPING RESTRICTIONS: CALIFORNIA, OREGON, WASHINGTON, ARIZONA, ALASKA, HAWAII, IDAHO AND NEVADA
**WE CANNOT SHIP TO P.O. BOXES!!**
SECOND PICTURE IS A REPRESENTATION OF THE PLANT YOU WILL RECEIVE.
***ITEMS ARE TAPED IN THE BOX FOR SECURE SHIPPING. PLEASE BE CAREFUL TO REMOVE TAPE FIRST BEFORE REMOVING PLANT(S)***

This listing is for 1 live plant that is 6"" - 8"" tall ! Mountain Laurels are hard to find!! In late Spring/early Summer, it has pink buds that open up into white flowers with a maroon band around the inside edge! It has a long bloom time, so you can enjoy gorgeous flowers for quite a while! It's compact size makes it a great choice for containers too!!

Common Name: 'Minuet' Mountain Laurel
Botanical Name: Kalmia latifolia
Hardiness Zones: 5 - 9
Bloom Time: Late Spring/early Summer 
Sunlight: Part sun
Soil Requirements: Moist, well drained soil
Mature Size: 3' tall and wide
Bloom Color: White with maroon band
Evergreen or Deciduous: Evergreen",34.2,USD,2,"evergreen_shrub,showy_flowers,long_bloom_time,small_garden_space,border_plant,container_garden,cut_flowers,easy_to_grow,attracts_butterflies,Bee_friendly,compact_shape,low_informal_hedge,rabbit_resistant","plant,soil,poly bag",https://i.etsystatic.com/20088520/r/il/1c66b9/6534210943/il_fullxfull.6534210943_chim.jpg,https://i.etsystatic.com/20088520/r/il/72d88c/8075230685/il_fullxfull.8075230685_8ioz.jpg,https://i.etsystatic.com/20088520/r/il/9f8842/6960582945/il_fullxfull.6960582945_fmz9.jpg,,,,,,,,,,,,,,
"Japanese Maple 'Tsuma Gaki' Acer palmatum Live Grafted Tree Red Tipped Yellow Green Leaves---WOW!!","WE CANNOT SHIP TO THE FOLLOWING STATES DUE TO SHIPPING RESTRICTIONS: CALIFORNIA, OREGON, WASHINGTON, ARIZONA, ALASKA, HAWAII, IDAHO AND NEVADA
**WE CANNOT SHIP TO P.O. BOXES!!**
SECOND PICTURE IS A REPRESENTATION OF THE PLANT YOU WILL RECEIVE.
***ITEMS ARE TAPED IN THE BOX FOR SECURE SHIPPING. PLEASE BE CAREFUL TO REMOVE TAPE FIRST BEFORE REMOVING PLANT(S)***

This listing is for 1 live plant that is 8"" - 10"" tall. This grafted variety definitely makes a statement in your landscape! It is one of the most distinctive and highly prized Japanese maple cultivars, specifically famous for its dramatic spring show. The name translates beautifully to ""red fingernails"" or ""painted fingernails,"" which perfectly describes how the leaves look when they emerge.

The Spring Show: When the deeply divided leaves unfurl in spring, they emerge a soft, pale chartreuse or yellowish-green. The tips and edges of each lobe are sharply dipped in a vivid, contrasting crimson-red—giving it that iconic ""painted fingernail"" look.

Summer Transition: As the season progresses into summer, the bright red tips soften, and the entire leaf matures into a rich, solid green.

Fall Color: In autumn, the tree transitions again, turning brilliant shades of crimson, orange, and bright yellow.

Size & Shape: It is a slow-growing, compact dwarf to semi-dwarf shrub or small tree. It typically reaches about 6 to 8 feet tall and wide after 10 years, making it an excellent choice for smaller gardens, containers, or as a focal point near a patio.

Light: Best planted in dappled shade or morning sun with afternoon protection. Intense, direct afternoon sun can scorch the delicate pale-yellow spring foliage.

Soil: Prefers moist, well-draining, slightly acidic soil. Like most Japanese maples, it does not tolerate soggy roots or heavy clay well.

Protection: Because its early spring growth is so spectacular, try to plant it in a spot sheltered from harsh, drying winds that can fray the new leaves.

Common Name: 'Tsuma Gaki' Japanese Maple
Botanical Name: Acer palmatum
Hardiness Zones: 5 - 9
Bloom Time: N/A
Sunlight: Full sun/part shade
Soil Requirements: Moist, well drained soil
Mature Size: 6' to 8' tall and wide
Bloom Color: N/A
Deciduous or Evergreen: Deciduous",32.95,USD,2,"Japanese_Maple,dramatic_leaf_color,unique_leaves,low_maintanence,Fall_color,bright_colors,chartreuse_leaves,specimen_plant,upright_growth,rounded_shape,broadleaf_tree,dwarf_tree,small_tree","plant,soil,pot",https://i.etsystatic.com/20088520/r/il/18ed5e/5418569433/il_fullxfull.5418569433_axbi.jpg,https://i.etsystatic.com/20088520/r/il/fd38a7/8152997680/il_fullxfull.8152997680_tot5.jpg,https://i.etsystatic.com/20088520/r/il/2ffbca/5418570005/il_fullxfull.5418570005_255f.jpg,,,,,,,,,,,,,,
"Japanese Maple 'Kumoi Nishiki' Grafted Tree, Variegated Cold-Tolerant Leaves","WE CANNOT SHIP TO THE FOLLOWING STATES DUE TO SHIPPING RESTRICTIONS: CALIFORNIA, OREGON, WASHINGTON, ARIZONA, ALASKA, HAWAII, IDAHO AND NEVADA
**WE CANNOT SHIP TO P.O. BOXES!!**
SECOND PICTURE IS A REPRESENTATION OF THE PLANT YOU WILL RECEIVE.
***ITEMS ARE TAPED IN THE BOX FOR SECURE SHIPPING. PLEASE BE CAREFUL TO REMOVE TAPE FIRST BEFORE REMOVING PLANT(S)***

This listing is for 1 live grafted tree that is 8"" - 10"" tall. Another beautiful variety with variegated leaves, plus it's cold tolerant! It is a highly sought-after, collectable Japanese maple (Acer palmatum) famous for its striking, multi-colored variegation. The name translates beautifully from Japanese as ""brocade clouds,"" which perfectly captures the mottled, cloud-like patterns on its leaves. Unlike some variegated maples that feature distinct borders or blocks of color, 'Kumoi nishiki' is known for its freckled, speckled, and mottled variegation. No two leaves are exactly alike.

Size: It is a moderate, upright grower, typically reaching 8 to 12 feet tall and about 6 to 8 feet wide over 10 to 15 years.

Shape: It forms a dense, well-branched, small tree or large shrub with a rounded canopy.

Containers & Small Gardens: Because of its compact, slow-to-moderate growth rate, it makes a phenomenal focal point for small courtyards, Japanese-style gardens, or as a long-term container specimen.

Spring: Leaves emerge with a vibrant blend of soft green, creamy white, and pale yellow, often heavily flushed with bright pink or soft orange highlights on the tips.

Summer: The variegation matures into a crisp green-and-white flecked pattern. The variegation holds up remarkably well in summer compared to other cultivars, provided it doesn't get scorched.

Autumn: The tree puts on a dramatic finale, transforming into rich shades of orange, yellow, and deep crimson. The white variegated spots often turn a brilliant orange-pink color.

Light: Give it dappled shade or morning sun with afternoon protection. Too much direct, harsh afternoon sun will scorch the delicate white parts of the leaves. Too much deep shade, and you will lose that brilliant mottled variegation, causing the leaves to revert to a solid, dull green.

Soil: Like most Japanese maples, it thrives in moist, rich, slightly acidic, and exceptionally well-drained soil. They hate having ""wet feet"" (standing water).

Mulching: Apply a shallow layer of mulch around the base to keep the shallow root system cool and retain moisture during hot summer spells.

Common Name: 'Kumoi Nishiki' Japanese Maple
Botanical Name: Acer palmatum
Hardiness Zones: 4 - 9
Bloom Time: N/A
Sunlight: Part sun/part shade
Soil Requirements: Moist, well drained soil
Mature Size: 8' to 12' tall and 6' to 8' wide
Bloom Color: N/A
Deciduous or Evergreen: Deciduous",32.95,USD,2,"variegated_leaves,unique_leaves,cold_hardy_tree,dramatic_leaf_color,brilliant_color,Asian_garden,specimen_tree,Fall_color,visual_interest,low_maintenance,full_moon_maple,speckled_leaves,upright_growth","plant,soil,pot",https://i.etsystatic.com/20088520/r/il/05450b/5829382826/il_fullxfull.5829382826_my2l.jpg,https://i.etsystatic.com/20088520/r/il/0b7883/8144870176/il_fullxfull.8144870176_ci9l.jpg,,,,,,,,,,,,,,,
"Hardy Hibiscus moscheutos 'Luna Rose' Perennial Live Plant Large Pink Flowers--Gorgeous!!","WE CANNOT SHIP TO THE FOLLOWING STATES DUE TO SHIPPING RESTRICTIONS: CALIFORNIA, OREGON, WASHINGTON, ARIZONA, ALASKA, HAWAII, IDAHO AND NEVADA
**WE CANNOT SHIP TO P.O. BOXES!!**
SECOND PICTURE IS A REPRESENTATION OF THE PLANT YOU WILL RECEIVE.
***ITEMS ARE TAPED IN THE BOX FOR SECURE SHIPPING. PLEASE BE CAREFUL TO REMOVE TAPE FIRST BEFORE REMOVING PLANT(S)***

This listing is for 1 live plant that is 10""- 12"" tall and growing! This beautiful variety comes back year after year and produce large rose pink flowers in Summer and Fall...did I say the flowers are huge? The flowers measure a whopping 8"" across! The plant will die back to the ground in Winter and can be a little slow to make an appearance in Spring, but it's well worth the wait! Make your landscape the talk of the neighborhood with these beauties!

Common Name: 'Luna Rose' Hardy Hibiscus
Botanical Name: Hibiscus moscheutos
Hardiness Zones: 5 - 9
Bloom Time: Summer to Fall
Sunlight: Full sun
Soil Requirements: Moist, well drained soil
Mature Size: 2' to 3' tall and 1' to 2' wide
Bloom Color: Rose pink
Deciduous or Evergreen: Herbaceous perennial that dies back to the ground in Winter",24.75,USD,7,"large_flower,rose_pink_flower,easy_care,urban_garden,cottage_garden,pollinator_plant,attracts_butterflies,tropical_look,showy_flowers,hummingbirds_love,container_plant,border_plant,specimen_plant","plant,soil,poly bag",https://i.etsystatic.com/20088520/r/il/48e24e/3974892805/il_fullxfull.3974892805_4jr8.jpg,https://i.etsystatic.com/20088520/r/il/d8eebc/8199969423/il_fullxfull.8199969423_ifuy.jpg,https://i.etsystatic.com/20088520/r/il/480eae/5014201418/il_fullxfull.5014201418_5ky4.jpg,,,,,,,,,,,,,,
"Seiun Kaku Dwarf Japanese Maple Grafted Tree, Great for Bonsai","WE CANNOT SHIP TO THE FOLLOWING STATES DUE TO SHIPPING RESTRICTIONS: CALIFORNIA, OREGON, WASHINGTON, ARIZONA, ALASKA, HAWAII, IDAHO AND NEVADA
**WE CANNOT SHIP TO P.O. BOXES!!**
SECOND PICTURE IS A REPRESENTATION OF THE PLANT YOU WILL RECEIVE.
***ITEMS ARE TAPED IN THE BOX FOR SECURE SHIPPING. PLEASE BE CAREFUL TO REMOVE TAPE FIRST BEFORE REMOVING PLANT(S)***

This listing is for 1 live grafted tree that is 4""- 6"" tall. This beautiful dwarf variety is a rare and striking dwarf-to-semi-dwarf Japanese maple cultivar. Its poetic name translates beautifully to ""blue-green palace in the clouds"" (or ""tower in the sky""), which perfectly describes the unique, layered cloud-like structural habit it forms as it matures.
If you are familiar with the famous 'Mikawa yatsubusa' cultivar, 'Seiun kaku' shares a very similar look with closely set, overlapping leaves that stack like shingles on a roof. However, it grows faster and creates a slightly more open, upright, and airy silhouette.

Spring: Leaves emerge a bright chartreuse or yellow-green, contrasted sharply by prominent red stems (petioles).  Summer: The foliage matures into a crisp, deep medium green.
Fall: It puts on an absolute show, shifting into brilliant, electric shades of orange and fiery deep red.

Size & Growth Habit: It typically reaches about 5 to 6 feet tall in 10 years, eventually topping out around 8 to 10 feet at full maturity with a matching spread. The main structural branches tend to grow horizontally, while the smaller leaf-bearing twigs point vertically, building that signature ""layered palace"" appearance.  
Best Uses: Because of its compact size, dense texture, and exceptional natural architecture, it is a premier choice for bonsai artists, patio containers, or as a focal specimen in small urban gardens.

Light: Prefers dappled or morning sun with afternoon shade. In cooler northern zones, it can handle more sun, but hot afternoon rays in the south can scorch its dense leaf clusters.  
Soil & Water: Requires moist, highly organic, and impeccably well-drained soil. Like most Japanese maples, it hates sitting in stagnant, soggy dirt.

Common Name: 'Seiun Kaku' Japanese Maple
Botanical Name: Acer palmatum
Hardiness Zones: 5 - 9
Bloom Time: N/A
Sunlight: Part shade
Soil Requirements: Moist, well drained soil
Mature Size: 8' to 10' tall and 5' to 6' wide
Bloom Color: N/A
Deciduous or Evergreen: Deciduous",32.95,USD,4,"Japanese_Maple,rare_tree,east_to_grow,unique_leaves,dramatic_leaf_color,small_spaces,specimen_tree,low_maintenance,cottage_garden,Asian_garden,dwarf_tree,container_plant,bonsai","plant,soil,pot",https://i.etsystatic.com/20088520/r/il/955d85/6006744943/il_fullxfull.6006744943_f3pm.jpg,https://i.etsystatic.com/20088520/r/il/180fe0/8153018098/il_fullxfull.8153018098_grkd.jpg,https://i.etsystatic.com/20088520/r/il/53e492/5958669900/il_fullxfull.5958669900_oedr.jpg,,,,,,,,,,,,,,
"Weigela Florida 'Minuet' Live Plant Perennial Shrub Fragrant Rosy Pink Flowers Attracts Pollinators---Gorgeous!!","WE CANNOT SHIP TO THE FOLLOWING STATES DUE TO SHIPPING RESTRICTIONS: CALIFORNIA, OREGON, WASHINGTON, ARIZONA, ALASKA, HAWAII, IDAHO AND NEVADA
**WE CANNOT SHIP TO P.O. BOXES!!**
SECOND PICTURE IS A REPRESENTATION OF THE PLANT YOU WILL RECEIVE.
***ITEMS ARE TAPED IN THE BOX FOR SECURE SHIPPING. PLEASE BE CAREFUL TO REMOVE TAPE FIRST BEFORE REMOVING PLANT(S)***

This listing is for 1 live plant that is 6""- 8"" tall and multi-branched. This plant will definitely give your garden a WOW factor!! It explodes with fragrant rosy pink trumpet shaped flowers in Spring that Hummingbirds, butterflies and bees absolutely love! The leaves are purple tinged that gives this plant even more visual interest! These are a great option to use as either a specimen plant or plant a bunch for a fabulous hedge!! 

Common Name: 'Minuet' Weigela
Botanical Name: Weigela florida
Hardiness Zones: 4 - 8
Bloom Time: Spring
Sunlight: Full sun
Soil Requirements: Moist, well drained soil
Mature Size: 3' tall and 5' wide
Bloom Color: Rose pink
Deciduous or Evergreen: Deciduous",20.45,USD,15,"low_maintenance,cottage_garden,Spring_flowers,attracts_butterflies,urban_garden,rustic_garden,pollinator_plant,fragrant_flowers,hedge_plant,showy_flowers,specimen_plant,container_plant,hummingbirds_love","plant,soil",https://i.etsystatic.com/20088520/r/il/c93601/4203886275/il_fullxfull.4203886275_tptr.jpg,https://i.etsystatic.com/20088520/r/il/ecbef6/8200717845/il_fullxfull.8200717845_lyi5.jpg,https://i.etsystatic.com/20088520/r/il/843a44/4203891113/il_fullxfull.4203891113_inev.jpg,,,,,,,,,,,,,,
"Thornless Blackberry ""Triple Crown"" Live Starter Plant Perennial Large Edible Fruit---Yum!!","WE CANNOT SHIP TO THE FOLLOWING STATES DUE TO SHIPPING RESTRICTIONS: CALIFORNIA, OREGON, WASHINGTON, ARIZONA, ALASKA, HAWAII, IDAHO AND NEVADA
**WE CANNOT SHIP TO P.O. BOXES!!**
SECOND PICTURE IS A REPRESENTATION OF THE PLANT YOU WILL RECEIVE.
***ITEMS ARE TAPED IN THE BOX FOR SECURE SHIPPING. PLEASE BE CAREFUL TO REMOVE TAPE FIRST BEFORE REMOVING PLANT(S)***

This listing is for 1 live STARTER plant that is 4""- 6"" tall and multi-branched. This beautiful variety is thornless, so your fingers will thank you! It is named for its three attributes: flavor, productivity and flavor. It has strong canes and bears large and super tasty berries in late Summer. These plants can be trellised or pruned, whichever way you like!!

Common Name: ""Triple Crown"" Thornless Blackberry
Botanical Name: Rubus fruticosus
Hardiness Zones: 5 - 9
Bloom Time: Late Summer 
Sunlight: Full sun
Soil Requirements: Moist, well drained soil
Mature Size: Keep pruned to 5' to 6' tall 
Bloom Color: White
Deciduous or Evergreen: Deciduous",20.4,USD,2,"pollinator,low_maintenance,cottage_garden,Spring_flowers,Summer_fruit,vigorous,large_fruit,semi-upright,thornless,productive,sturdy_canes,urban_garden,woodland_garden",,https://i.etsystatic.com/20088520/r/il/6dc77b/4081306569/il_fullxfull.4081306569_8d9n.jpg,https://i.etsystatic.com/20088520/r/il/81d032/8120396513/il_fullxfull.8120396513_kr7j.jpg,https://i.etsystatic.com/20088520/r/il/24bcf9/4081306811/il_fullxfull.4081306811_i17s.jpg,,,,,,,,,,,,,,
